"TEAM","COMP","PASS.ATT","PASS.PCT","PASS.YDS..OFF.","PASS.YDS.ATT","PASS.TD","PASS.INT..OFF.","QBR","RUSH.ATT","RUSH.YDS..OFF.","RUSH.YDS.ATT","RUSH.TD..OFF.","TOTAL.FIRST.DOWNS","RUSH.FIRST.DOWNS","PASS.FIRST.DOWNS","THRD.DOWN.MADE","THRD.DOWN.ATT","THRD.DOWN.PCT","FOURTH.DOWN.ATT","PENALTIES","KICKING.PTS","FGA","FG.LNG","XP","PUNTS","PTS.AGAINST","TOTAL.YDS..DEF.","PASS.YDS..DEF.","RUSH.YARDS..DEF."
"1693",51,2,3,2,2,2,1,4,1,2,2,3,1,2,2,2,2,4,3,1,1,1,2,1,1,3,4,5,3,4
"1694",51,3,3,5,4,4,4,2,6,4,3,4,1,4,4,2,2,3,3,1,3,4,2,6,4,3,4,6,3,5
"1695",51,2,2,6,3,5,4,1,7,3,2,3,1,3,3,2,2,3,3,1,1,3,2,5,4,2,3,4,2,4
"1696",51,3,3,7,2,3,1,2,5,3,3,4,1,4,3,3,3,3,4,1,4,3,2,6,2,2,4,5,5,2
"1697",51,2,3,3,2,2,1,6,2,2,2,3,1,2,2,2,3,4,3,1,3,2,1,4,1,4,2,3,3,2
"1698",51,4,4,5,3,2,1,3,3,3,1,2,1,3,4,2,3,4,3,1,3,1,1,1,1,4,3,4,2,5
"1699",51,2,1,7,2,4,1,1,5,5,4,4,4,4,2,4,4,4,5,1,1,2,2,1,3,2,3,4,3,3
"1700",51,3,2,6,2,3,2,3,4,5,4,4,2,5,3,4,4,3,5,1,4,1,1,1,2,1,2,3,3,2
"1701",51,2,2,5,3,5,4,2,6,3,3,4,1,3,2,3,2,3,3,2,2,2,1,4,3,2,1,3,2,3
"1702",51,3,4,4,4,4,3,1,6,2,2,3,1,3,3,2,4,5,4,2,3,3,2,6,2,2,3,3,2,3
"1703",51,2,2,4,2,3,3,1,6,3,2,4,1,2,2,2,2,3,3,3,1,2,1,4,2,3,3,4,4,2
"1704",51,4,4,5,4,3,3,2,5,3,3,4,4,4,4,3,6,6,5,2,1,2,1,1,3,3,5,6,5,3
"1705",51,3,3,4,2,2,1,2,3,3,2,3,2,3,3,2,2,4,2,2,1,2,1,1,2,3,5,5,3,5
"1706",51,2,2,3,2,3,1,2,4,2,2,3,1,2,2,2,3,4,3,1,3,1,1,1,1,4,5,5,3,4
"1707",51,2,2,2,2,3,1,2,4,3,2,3,2,2,2,2,2,3,3,1,2,2,2,1,2,3,4,4,2,4
"1708",51,1,2,1,1,2,1,2,2,3,2,3,1,1,1,2,1,4,1,1,2,2,2,1,1,5,5,4,3,3
"1709",52,2,2,4,2,3,2,1,6,3,3,4,1,3,2,3,3,4,3,2,3,4,2,5,2,3,1,3,2,2
"1710",52,3,4,3,4,3,4,2,5,2,2,3,1,4,4,2,1,2,2,1,2,2,1,4,3,2,5,6,5,3
"1711",52,2,2,2,2,2,1,1,3,4,4,4,1,4,2,4,4,4,4,2,3,2,2,6,2,3,2,4,3,3
"1712",52,2,2,3,2,3,4,1,6,3,3,4,1,2,2,2,1,3,1,1,2,4,2,6,3,4,2,4,3,3
"1713",52,3,3,4,4,4,3,2,6,3,3,5,3,4,4,3,3,4,4,2,3,2,2,4,4,2,4,6,3,5
"1714",52,3,3,3,3,2,3,1,5,3,3,3,1,4,3,3,3,5,3,2,2,2,2,1,2,3,3,4,3,3
"1715",52,2,2,4,2,3,2,3,4,2,1,2,1,2,3,1,2,3,3,1,2,1,1,5,2,3,3,4,3,3
"1716",52,2,3,3,2,3,1,1,4,3,3,4,1,2,2,2,3,5,3,3,2,4,4,6,1,2,2,3,2,3
"1717",52,3,4,3,2,2,1,1,3,3,2,3,3,3,2,2,4,5,4,2,2,2,2,1,2,3,2,3,1,3
"1718",52,4,4,5,4,3,1,1,5,2,2,3,1,3,4,1,3,5,3,4,3,3,2,6,1,2,2,4,1,5
"1719",52,3,2,6,3,4,3,1,7,4,5,5,6,5,4,4,3,2,5,3,1,4,1,6,7,1,1,3,3,2
"1720",52,2,2,3,3,4,2,2,5,3,3,4,1,3,2,3,2,3,3,1,2,4,2,6,3,1,2,3,2,2
"1721",52,2,3,2,3,3,3,2,5,3,3,4,1,3,2,3,3,4,3,2,2,2,2,5,2,3,4,5,3,4
"1722",52,2,2,5,3,3,2,1,6,3,3,5,2,3,3,2,3,3,4,3,2,1,1,1,2,1,4,5,3,4
"1723",52,3,3,5,3,3,1,2,4,3,3,4,2,4,4,3,4,4,4,1,2,5,3,5,2,1,2,4,4,3
"1724",52,2,2,5,3,3,1,2,4,3,3,4,1,4,3,3,1,3,2,1,2,3,3,4,1,2,3,4,2,3
"1725",52,4,3,6,4,3,3,2,6,4,3,4,2,5,5,4,6,5,5,3,2,3,1,7,4,2,3,3,2,2
"1726",52,3,3,6,3,3,3,2,6,4,3,4,2,4,3,4,1,2,2,1,3,3,1,5,4,1,3,4,2,3
"1727",52,2,2,2,1,2,1,2,2,3,3,4,2,3,2,2,2,4,3,2,2,3,2,1,2,3,5,5,4,4
"1728",52,3,3,5,3,3,3,1,6,3,3,5,2,4,3,3,4,3,5,1,2,4,2,1,4,2,3,3,3,3
"1729",52,2,2,3,2,3,2,1,5,4,3,4,1,3,3,3,4,5,3,1,1,4,3,7,2,2,2,2,2,1
"1730",52,2,3,2,3,3,1,2,3,4,3,4,4,4,3,3,5,5,5,2,3,2,1,1,3,2,3,4,4,2
"1731",52,3,3,4,3,2,1,1,4,4,2,3,1,3,2,3,4,6,3,2,3,3,2,5,2,5,2,3,2,3
"1732",52,2,3,4,2,2,1,4,3,3,2,3,1,3,3,2,3,4,3,2,2,2,2,1,1,2,3,3,2,3
"1733",52,3,2,7,3,4,1,1,6,3,3,4,3,4,3,3,3,2,5,1,2,3,2,5,2,1,3,3,2,2
"1734",52,3,3,5,3,2,1,4,3,4,4,4,4,5,3,4,5,4,5,1,2,3,1,1,4,2,4,4,3,4
"1735",52,2,3,3,2,3,2,2,4,1,2,3,1,2,2,2,3,3,3,3,2,2,1,1,2,2,4,5,3,5
"1736",52,3,3,5,3,3,4,1,6,5,4,4,3,5,3,6,5,5,5,5,1,2,1,1,5,1,1,2,1,3
"1737",52,2,3,4,3,3,1,2,4,3,3,4,1,3,3,2,1,4,2,1,2,4,4,6,1,3,1,3,2,3
"1738",52,1,2,1,2,3,1,2,3,4,3,4,2,3,2,3,2,4,3,1,3,1,1,1,2,4,2,3,2,3
"1739",52,2,3,4,3,4,2,1,6,4,4,5,3,4,3,4,2,3,3,2,3,4,2,4,4,2,1,3,1,3
"1740",52,5,5,5,5,3,3,2,5,3,2,3,1,5,5,2,3,5,3,5,3,1,1,1,2,2,3,4,3,3
"1741",52,4,5,4,4,3,5,4,4,3,2,3,1,5,5,2,3,4,3,6,2,2,1,1,4,1,4,5,2,5
"1742",52,2,2,5,2,3,1,3,3,4,4,4,4,3,2,3,3,4,3,1,2,2,1,1,3,3,3,5,3,5
"1743",53,3,3,6,3,4,4,2,6,3,2,4,1,3,3,2,2,2,3,1,2,3,2,4,4,2,1,1,1,2
"1744",53,3,3,4,2,2,1,2,3,2,2,3,1,3,2,2,2,4,2,2,2,2,2,1,1,4,2,3,2,4
"1745",53,3,3,6,3,3,1,2,4,3,2,3,1,4,4,2,3,4,4,2,3,3,2,1,1,1,4,5,3,4
"1746",53,3,2,5,2,3,3,2,5,4,4,4,3,4,3,4,5,5,5,2,3,2,1,1,4,2,1,2,2,2
"1747",53,1,1,3,1,3,1,1,4,6,4,4,2,4,1,5,7,6,5,1,1,4,3,4,2,1,2,3,3,2
"1748",53,4,3,6,3,3,2,2,5,4,3,4,2,5,5,3,6,5,5,1,3,4,3,6,2,1,4,4,2,4
"1749",53,2,2,4,2,2,1,3,2,3,3,4,2,3,2,3,2,3,3,1,2,1,1,1,2,3,2,3,3,1
"1750",53,2,3,4,1,1,2,1,5,3,3,4,1,3,2,3,2,4,2,1,2,2,1,6,2,4,2,2,2,2
"1751",53,1,1,4,1,3,1,1,5,3,4,5,3,3,1,4,3,3,4,1,1,2,1,4,4,2,2,4,4,2
"1752",53,3,3,5,4,4,6,1,7,3,3,4,3,4,5,2,6,5,5,3,1,5,2,6,6,2,2,4,3,2
"1753",53,2,2,6,3,4,1,2,4,4,3,4,4,4,3,2,3,3,4,1,2,3,1,1,4,2,2,4,3,3
"1754",53,2,2,7,3,4,4,1,7,4,3,3,1,4,3,2,4,3,5,1,1,3,1,6,4,2,4,5,3,4
"1755",53,2,2,5,2,3,2,1,5,3,3,4,2,4,3,4,6,4,6,1,1,5,3,6,3,1,2,2,3,1
"1756",53,3,3,6,3,3,1,1,5,3,2,3,1,3,3,2,4,4,4,1,3,2,2,7,1,1,2,3,2,3
"1757",53,3,3,4,4,4,3,1,6,3,2,3,1,3,3,2,3,4,3,3,4,2,1,7,3,3,1,2,2,1
"1758",53,2,2,4,2,3,3,2,5,3,3,4,1,3,2,2,3,3,5,1,1,2,1,1,3,1,2,3,1,4
"1759",53,3,3,6,3,3,4,1,6,3,3,5,1,3,3,3,3,3,5,1,1,2,1,1,4,2,1,2,1,3
"1760",53,3,2,6,3,4,2,1,7,4,3,4,3,4,4,3,4,3,5,1,2,4,2,1,4,1,3,4,3,3
"1761",53,2,2,5,2,3,2,2,5,4,3,4,3,3,2,3,4,4,4,1,3,3,3,3,3,2,3,4,4,2
"1762",53,1,1,5,2,4,2,2,6,4,4,5,4,4,2,4,4,3,5,1,2,2,1,1,4,2,3,4,3,2
"1763",53,2,3,4,4,4,3,2,6,3,3,4,2,3,3,3,4,4,4,2,3,2,1,1,5,2,2,3,4,2
"1764",53,2,2,5,2,2,1,2,4,3,3,4,1,4,3,2,2,3,3,1,3,3,2,1,2,3,2,2,1,2
"1765",53,3,2,7,3,4,3,1,7,4,4,5,4,5,3,5,4,3,5,1,1,4,2,5,5,1,2,3,2,2
"1766",53,2,2,4,1,2,1,2,4,3,3,4,2,2,1,2,2,4,3,1,3,2,1,4,3,3,3,4,4,3
"1767",53,3,3,3,2,2,1,3,2,3,1,2,2,2,3,1,3,5,3,1,3,1,1,1,2,4,2,3,3,2
"1768",53,2,2,4,3,3,1,1,5,2,2,4,1,2,2,2,3,4,4,1,2,1,1,1,2,2,3,4,3,3
"1769",53,3,3,5,3,3,3,1,6,3,3,4,1,3,4,1,2,3,3,1,3,3,2,6,3,2,2,3,3,1
"1770",53,1,2,3,2,3,3,2,5,4,4,5,4,3,2,4,3,3,3,1,2,3,1,5,6,3,3,5,4,3
"1771",53,3,2,6,3,3,1,2,5,4,3,3,2,4,3,3,5,5,4,1,2,3,2,5,2,3,1,3,2,2
"1772",53,3,3,3,2,2,1,1,3,2,2,3,1,2,3,1,3,5,3,2,2,2,1,1,1,4,3,3,3,2
"1773",53,2,2,6,3,4,2,2,6,4,3,3,2,4,4,3,3,4,3,2,2,2,1,4,3,2,2,2,2,2
"1774",53,1,2,2,1,2,1,1,3,3,3,4,3,2,1,2,1,2,2,1,2,1,1,1,2,4,2,3,3,1
"1775",53,3,3,5,3,3,2,3,4,3,3,4,2,4,3,2,3,3,3,1,1,3,2,4,4,3,2,2,3,1
"1776",53,2,2,3,1,2,1,2,2,3,3,4,3,2,2,3,2,4,3,1,2,4,2,1,2,3,3,4,4,2
"1777",54,2,3,2,2,2,1,3,2,3,2,3,2,2,2,1,3,6,3,2,3,4,3,6,2,4,2,3,3,2
"1778",54,3,3,5,2,2,1,1,4,3,2,4,2,3,3,1,3,4,3,1,3,3,2,5,2,3,3,4,2,3
"1779",54,2,2,3,2,2,2,2,4,5,4,4,2,4,2,4,6,6,5,1,1,3,2,3,4,3,1,1,1,1
"1780",54,3,3,4,2,2,1,1,4,4,3,4,1,3,2,3,3,6,3,1,3,1,1,1,1,6,1,2,2,1
"1781",54,3,4,3,3,3,2,3,4,3,1,2,1,3,3,2,3,5,3,1,2,2,1,6,2,5,3,3,2,2
"1782",54,3,3,3,2,2,1,3,3,3,2,3,1,2,2,2,2,5,2,3,2,2,2,1,2,4,4,5,4,3
"1783",54,2,2,5,2,2,1,2,3,4,3,4,2,3,2,3,2,4,2,2,4,1,1,1,2,4,1,3,3,2
"1784",54,2,3,3,1,1,1,3,2,3,2,3,1,2,1,2,2,5,3,2,3,2,1,4,1,5,3,3,2,2
"1785",54,1,2,1,1,2,1,1,3,3,3,5,3,3,1,3,2,4,2,1,3,3,2,6,2,3,4,5,4,3
"1786",54,2,3,3,1,1,1,2,3,4,2,3,1,3,2,3,3,5,3,3,1,1,1,1,1,4,6,5,3,4
"1787",54,2,2,2,2,3,2,2,4,3,2,4,1,2,2,2,1,3,2,1,3,2,1,1,2,3,4,5,3,4
"1788",54,3,3,5,2,2,1,1,5,3,2,3,1,3,2,2,3,5,3,1,3,2,2,6,1,4,2,2,3,1
"1789",54,2,2,2,2,2,1,3,2,2,2,3,1,2,2,2,3,4,4,1,2,1,1,1,1,3,3,4,2,4
"1790",54,2,2,2,1,1,1,1,3,4,3,3,1,3,2,2,2,4,3,1,2,3,2,6,2,4,2,2,1,4
"1791",54,4,4,5,3,2,1,5,3,3,2,3,3,5,4,3,3,4,4,1,3,1,1,1,2,3,5,5,4,3
"1792",54,1,1,4,3,5,2,1,7,3,2,4,1,2,2,3,1,2,1,1,2,4,2,5,2,3,2,4,4,2
"1793",54,4,3,7,4,4,4,1,7,4,3,4,3,4,4,3,5,5,5,1,3,4,2,4,4,2,1,1,1,2
"1794",54,3,3,5,2,2,1,1,5,4,4,4,3,4,3,4,4,4,4,2,3,3,2,1,4,2,1,2,2,1
"1795",54,2,2,5,2,3,2,2,5,2,3,4,2,2,2,2,1,2,1,1,2,2,1,4,2,3,3,5,5,2
"1796",54,3,2,6,2,3,4,1,6,4,3,4,3,4,3,3,4,4,4,1,3,4,2,3,5,2,2,3,3,2
"1797",54,2,3,3,3,3,1,2,3,4,5,5,2,4,3,4,2,4,3,1,3,3,2,6,2,3,3,3,3,2
"1798",54,2,3,2,2,2,3,2,4,2,2,4,1,3,2,2,3,5,3,4,2,2,2,6,2,3,3,4,2,4
"1799",54,3,3,4,3,3,1,2,4,2,2,4,1,3,3,2,2,4,2,4,4,1,2,5,1,3,3,5,4,3
"1800",54,2,3,2,1,1,1,5,1,4,4,5,2,2,1,3,2,6,2,4,3,1,1,1,2,5,5,5,5,3
"1801",54,2,3,2,2,2,1,3,2,2,2,3,1,2,2,2,3,5,3,1,3,2,2,6,1,4,3,3,2,3
"1802",54,3,3,4,3,2,2,2,4,3,2,3,1,4,3,2,4,4,4,2,2,2,1,1,2,2,4,5,3,4
"1803",54,2,2,2,1,1,1,3,1,3,5,6,3,2,1,3,3,4,3,1,3,1,1,1,1,4,1,3,3,2
"1804",54,3,3,4,3,3,2,4,3,2,3,4,1,3,3,2,4,4,4,1,3,3,2,4,2,2,4,4,4,3
"1805",54,2,2,6,2,2,2,1,6,4,3,4,2,3,2,3,3,4,3,2,2,3,2,1,4,1,4,4,3,3
"1806",54,2,3,2,2,2,1,3,2,2,2,3,1,2,2,1,2,3,3,1,3,1,1,1,1,4,5,4,1,5
"1807",54,3,3,5,2,2,1,1,4,3,3,4,1,3,3,2,5,6,4,1,2,4,2,1,2,3,1,2,1,2
"1808",54,3,3,6,3,3,2,3,4,2,2,4,1,3,3,2,3,3,4,1,2,3,2,5,2,2,2,4,3,3
"1809",54,2,3,2,1,1,1,3,1,3,2,3,1,2,1,2,2,5,2,1,2,2,2,1,1,5,2,3,3,3
"1810",54,2,2,3,2,2,1,1,3,4,3,4,2,2,1,3,3,5,3,1,2,1,1,1,2,5,4,5,4,3
"1811",55,2,3,3,2,2,1,2,3,2,2,4,2,2,2,2,4,4,4,1,3,6,3,5,2,2,4,4,3,3
"1812",55,4,4,5,4,3,3,2,5,4,3,4,3,5,4,4,4,5,3,2,2,4,2,3,4,3,2,2,1,2
"1813",55,4,4,4,3,2,1,2,4,4,3,4,1,4,3,3,4,6,3,1,3,4,3,1,2,3,2,3,2,3
"1814",55,5,5,5,4,2,3,3,5,2,2,3,1,5,5,2,3,4,3,1,3,6,4,6,2,3,3,4,3,3
"1815",55,2,3,2,2,2,1,2,3,4,3,4,3,3,2,3,3,4,3,1,2,2,1,1,3,5,3,3,2,3
"1816",55,5,5,4,5,3,1,5,3,4,3,4,3,6,5,3,5,6,4,4,3,2,2,1,2,2,5,4,4,2
"1817",55,3,3,4,3,2,1,3,3,3,2,3,3,2,3,2,3,6,3,1,2,1,1,1,2,6,2,3,2,2
"1818",55,3,3,5,3,2,1,1,5,4,4,5,4,5,3,4,4,5,4,1,2,4,2,4,4,3,2,4,4,1
"1819",55,3,3,4,2,2,1,2,4,5,4,4,1,4,3,4,4,6,3,2,1,4,2,5,2,4,2,3,2,2
"1820",55,3,3,6,3,3,2,2,5,2,2,3,2,3,3,2,3,4,3,2,3,2,1,1,3,3,3,4,3,3
"1821",55,4,3,6,4,3,1,2,5,3,2,3,2,4,3,3,4,5,4,2,2,3,2,1,3,2,3,4,4,2
"1822",55,2,3,2,3,3,3,4,3,3,3,4,1,3,2,3,3,5,3,1,1,2,1,1,2,5,3,5,2,5
"1823",55,3,3,3,2,2,2,2,4,4,3,3,1,2,2,2,1,5,1,1,3,2,1,1,3,7,2,3,1,4
"1824",55,2,3,4,3,3,2,1,5,3,3,4,3,3,3,2,3,4,3,4,2,4,2,6,4,2,2,3,2,3
"1825",55,4,3,6,4,4,5,2,6,4,3,4,4,5,4,4,6,4,6,1,1,3,1,1,7,2,1,2,1,3
"1826",55,3,3,4,2,2,1,3,3,4,3,4,1,4,3,3,2,5,3,2,4,1,1,1,1,4,2,3,3,2
"1827",55,4,4,4,3,2,2,2,4,2,3,5,1,4,3,2,1,3,2,1,3,4,2,6,2,3,1,3,2,2
"1828",55,3,3,6,5,5,5,2,7,3,4,5,3,5,4,3,3,2,5,2,3,3,1,4,6,1,4,5,4,3
"1829",55,5,5,5,5,3,4,1,6,4,3,4,3,6,6,4,6,6,5,1,4,3,2,1,4,2,5,5,4,3
"1830",55,2,2,4,3,3,2,1,5,3,2,3,2,3,3,1,1,3,2,1,2,5,3,5,4,3,2,3,3,1
"1831",55,4,4,5,4,3,5,1,6,3,4,5,3,5,5,3,3,3,4,1,2,3,2,1,6,2,1,2,2,2
"1832",55,3,3,4,4,3,6,1,6,4,3,4,1,5,5,3,3,4,3,1,3,4,2,5,4,3,1,3,2,3
"1833",55,2,2,4,2,2,1,1,4,2,1,2,2,2,2,1,2,4,2,1,2,1,1,1,2,5,2,3,2,3
"1834",55,3,3,3,4,3,2,2,4,3,3,3,2,4,3,2,5,5,5,1,4,2,2,4,3,3,3,4,3,3
"1835",55,3,3,5,3,4,2,3,5,2,3,7,4,4,3,2,3,2,5,1,4,3,1,1,4,2,4,4,2,4
"1836",55,2,2,5,2,3,1,3,3,3,3,4,2,3,2,3,1,3,2,1,1,4,3,6,2,4,2,2,2,2
"1837",55,3,4,2,4,3,1,1,4,3,2,3,4,4,3,2,4,6,3,3,3,5,2,1,5,4,6,7,5,4
"1838",55,4,3,7,5,5,4,1,7,3,3,4,2,5,5,2,5,3,6,1,3,3,1,1,4,1,2,4,4,2
"1839",55,3,3,3,2,2,1,4,2,3,2,3,1,3,2,2,3,5,3,2,3,1,1,1,1,4,3,4,4,2
"1840",55,4,4,5,4,3,3,2,5,3,4,5,3,4,3,4,4,4,4,2,2,2,1,4,4,3,1,3,2,2
"1841",55,2,3,2,2,2,1,2,3,2,1,3,1,2,2,1,2,5,3,1,3,3,3,6,1,5,3,4,3,3
"1842",55,4,4,4,5,4,7,1,7,3,4,5,3,5,4,4,4,5,4,1,4,7,3,6,7,1,3,4,4,2
"1843",55,4,4,5,4,3,3,1,5,3,3,4,1,6,5,3,3,4,3,1,3,5,3,7,3,2,1,3,2,3
"1844",56,2,2,6,2,2,3,1,6,4,4,5,3,5,2,5,4,3,5,1,1,3,2,5,4,1,1,2,2,2
"1845",56,4,4,6,3,2,3,1,6,3,2,3,2,4,3,2,4,5,3,1,2,3,2,5,4,4,1,2,2,2
"1846",56,2,2,5,2,3,2,1,6,6,5,5,5,5,3,5,5,5,5,1,2,4,2,5,6,2,3,5,5,2
"1847",56,4,4,4,3,2,1,3,3,2,2,3,1,2,3,2,1,4,2,2,3,1,1,1,1,4,3,4,2,5
"1848",56,3,4,4,3,3,2,2,4,5,4,5,4,6,3,5,4,5,3,3,2,3,2,1,4,2,4,5,4,4
"1849",56,3,3,4,3,3,2,2,4,3,3,3,1,3,3,2,5,5,4,1,2,3,2,6,2,3,3,4,3,3
"1850",56,2,2,5,2,2,1,2,3,4,3,4,1,3,2,3,2,4,3,1,2,4,2,5,2,3,5,4,1,6
"1851",56,3,3,5,2,2,1,2,3,4,3,4,3,4,3,4,4,5,3,3,1,2,1,4,2,3,1,2,2,2
"1852",56,3,3,5,3,4,3,1,6,4,3,4,2,5,4,4,4,5,3,2,1,4,3,7,4,2,2,3,2,2
"1853",56,2,2,5,1,1,1,1,4,4,3,4,1,3,2,3,4,6,3,1,2,4,3,1,1,4,1,2,2,2
"1854",56,2,2,3,1,1,1,4,1,4,3,4,1,3,1,3,2,4,3,1,2,2,2,4,1,3,2,3,2,2
"1855",56,3,3,5,3,2,2,2,4,2,2,2,1,3,3,2,3,4,3,2,2,2,2,6,1,3,3,4,3,3
"1856",56,2,2,4,2,3,2,1,5,4,4,5,3,4,3,4,4,4,4,1,2,5,2,6,4,1,3,4,3,3
"1857",56,2,2,4,2,3,1,2,4,4,3,4,4,3,2,3,2,3,3,1,1,5,2,5,5,2,2,4,3,3
"1858",56,3,3,4,3,2,2,2,4,4,3,3,2,4,3,3,5,5,4,1,1,3,2,5,3,3,2,3,2,3
"1859",56,2,3,2,2,2,1,2,3,4,2,3,2,3,2,3,3,5,3,1,4,2,2,5,2,5,3,3,2,3
"1860",56,2,3,3,2,2,1,1,4,3,3,4,1,2,2,3,3,4,3,1,2,1,1,1,2,5,6,6,5,3
"1861",56,3,4,2,2,2,1,3,3,3,2,3,1,3,3,2,3,5,3,1,1,2,1,1,1,4,3,4,3,3
"1862",56,3,3,6,3,3,3,1,6,4,3,4,2,4,3,4,3,4,3,2,1,4,2,4,5,3,1,3,1,3
"1863",56,2,3,2,2,2,1,5,2,2,2,3,1,2,2,2,3,4,3,1,1,1,1,1,2,2,3,4,2,3
"1864",56,2,2,5,2,3,1,1,5,4,4,4,2,3,2,4,4,5,3,1,2,3,2,1,2,3,3,4,3,2
"1865",56,3,3,4,2,2,2,4,3,3,4,5,2,4,3,4,2,3,3,1,3,3,3,5,3,2,3,4,3,3
"1866",56,4,4,4,3,2,3,1,5,3,2,3,1,4,3,3,3,5,3,1,3,2,1,1,2,4,3,4,2,4
"1867",56,3,3,3,3,2,1,1,4,3,2,4,1,3,3,2,4,5,3,2,2,3,2,6,2,2,3,4,3,4
"1868",56,2,3,3,3,3,1,1,4,3,3,4,2,3,3,2,4,5,3,3,3,4,3,7,3,3,3,4,2,4
"1869",56,4,3,5,2,2,1,3,3,2,1,2,1,2,3,1,3,5,3,1,3,3,2,6,1,4,1,2,1,3
"1870",56,3,4,4,3,3,3,2,5,4,3,4,2,4,4,3,4,5,3,2,1,3,1,5,4,4,3,4,3,3
"1871",56,3,3,6,3,3,3,1,6,4,2,3,3,3,3,3,3,4,4,1,1,3,2,4,4,2,1,2,1,2
"1872",56,3,3,3,2,2,1,1,4,3,2,3,1,3,2,2,3,5,3,1,2,4,3,5,2,4,2,4,2,3
"1873",56,3,3,4,2,2,1,4,2,2,1,2,1,2,2,1,2,5,2,1,1,1,1,1,1,5,3,4,2,3
"1874",56,2,2,4,2,3,1,1,5,3,2,3,1,3,3,3,4,4,4,1,2,1,2,1,2,2,2,3,3,2
"1875",56,2,3,2,2,3,1,3,2,2,2,4,1,2,3,1,2,3,3,2,1,1,1,1,1,3,4,4,3,3
"1876",56,3,3,4,2,2,2,2,4,4,3,4,1,3,3,3,6,6,5,1,2,3,2,4,2,3,3,4,3,3
"1877",56,2,2,4,3,3,2,2,5,4,4,4,3,3,3,3,4,4,4,2,2,3,1,1,5,1,2,3,2,3
"1878",57,3,3,6,4,4,4,3,6,4,5,6,4,4,3,5,3,3,5,1,1,3,1,1,6,2,1,3,3,2
"1879",57,3,3,4,2,2,1,1,4,3,3,4,3,3,3,2,2,4,3,1,3,3,2,4,4,3,1,1,1,2
"1880",57,1,2,1,1,2,1,1,3,2,2,3,1,1,2,1,1,4,2,1,2,1,2,1,1,5,4,5,4,3
"1881",57,3,3,5,2,2,1,3,3,4,3,4,4,3,3,2,5,5,4,2,2,4,2,4,4,3,2,3,2,3
"1882",57,2,2,3,3,3,1,1,5,4,3,4,3,3,2,4,3,5,3,2,2,3,2,1,3,3,2,4,3,3
"1883",57,3,3,5,3,4,2,1,6,3,4,5,5,3,3,3,3,4,4,1,2,4,1,4,6,3,2,4,3,3
"1884",57,4,4,3,3,2,3,2,4,3,3,3,2,3,3,2,5,7,3,1,2,2,1,1,4,4,4,4,3,2
"1885",57,2,3,1,2,2,1,2,3,3,3,4,3,3,2,3,2,4,3,1,2,2,2,5,3,4,2,4,3,3
"1886",57,2,2,4,2,3,1,3,3,5,4,4,1,3,2,3,5,5,4,2,3,3,2,1,2,2,4,3,2,4
"1887",57,4,4,5,3,2,1,4,3,4,3,3,1,4,3,3,5,6,4,2,1,3,2,5,1,3,4,3,2,3
"1888",57,3,3,6,3,3,2,1,6,4,2,3,1,4,4,2,6,6,5,1,2,3,3,1,1,2,1,2,2,1
"1889",57,2,2,3,1,1,1,2,2,4,5,6,5,3,1,4,2,4,3,1,3,3,1,6,4,4,5,6,4,4
"1890",57,3,4,3,3,3,2,1,5,3,2,3,1,4,3,2,3,5,3,3,2,1,1,1,2,4,4,6,2,7
"1891",57,3,3,5,2,2,1,2,4,3,2,3,1,2,3,2,2,4,2,2,2,1,1,4,1,4,4,4,2,4
"1892",57,1,1,3,2,4,2,1,6,2,2,4,2,2,1,2,2,2,3,1,2,2,1,1,4,3,3,4,3,4
"1893",57,3,3,5,2,2,1,1,4,3,2,3,1,3,3,2,2,4,3,3,3,4,3,7,2,3,4,4,2,4
"1894",57,3,3,6,2,2,2,1,5,2,2,4,1,2,2,2,3,4,3,2,3,2,1,6,2,3,2,4,3,3
"1895",57,3,3,5,4,4,1,2,5,4,4,4,5,5,3,3,3,4,4,3,4,3,1,4,4,2,4,5,3,4
"1896",57,3,3,4,3,2,1,1,4,4,3,4,3,4,2,4,5,5,4,3,3,2,2,4,3,2,2,4,3,2
"1897",57,1,2,3,2,3,1,2,3,4,3,4,1,2,1,2,2,5,3,2,5,3,2,6,2,4,3,4,3,2
"1898",57,3,3,4,3,2,2,1,5,3,2,3,1,3,3,2,4,5,3,2,2,2,2,1,2,3,1,3,2,3
"1899",57,2,3,2,2,2,1,1,4,4,3,3,1,3,2,4,3,6,3,3,2,1,2,1,1,4,5,5,4,4
"1900",57,4,4,4,3,2,1,1,4,2,2,4,3,4,3,2,4,5,3,1,2,2,1,1,3,4,3,4,3,3
"1901",57,2,3,2,2,2,1,3,2,3,3,4,1,3,2,3,3,5,3,1,2,1,1,1,1,4,3,4,2,4
"1902",57,1,1,6,1,2,2,1,6,5,4,4,1,3,1,4,5,5,5,1,2,2,1,4,2,3,2,3,3,2
"1903",57,2,2,4,2,3,2,2,5,5,4,4,1,4,3,4,7,6,5,1,1,6,3,6,2,2,2,3,2,2
"1904",57,4,4,4,4,3,2,2,5,3,2,3,1,4,3,3,4,5,3,1,4,3,2,1,2,4,3,2,2,2
"1905",57,3,3,5,4,3,1,2,5,3,3,4,4,4,3,3,3,4,3,1,2,4,2,6,4,3,4,5,4,3
